X,Y,OBJECTID,Block,Lot,PermitNum,VBN,DateIssue,DateIssued,ExistingUse,ProposedUse,HousingMarketTypology2017,Council_District,Neighborhood,BLOCKLOT,Address,GlobalID
-8523861.5221044,4767826.4226446,7615,5902,016,USE2017-52145,Y,2017/08/21 14:30:05+00,Aug 21 2017  2,1-08,1-08,F,13,BELAIR-EDISON                            ,5902 016,3034 MAYFIELD AVE,c29e2292-9058-4271-a8da-5858ce731774
-8523845.11364966,4767811.09357202,7616,5902,019,USE2018-51708,Y,2018/08/08 15:00:00+00,Aug  8 2018  3,1-08,1-08,F,13,BELAIR-EDISON                            ,5902 019,3040 MAYFIELD AVE,dc49489f-e4a1-4f64-a9f9-488011996c48
-8523774.87144022,4767841.36830241,7617,5902,036,USE2021-51184,Y,2021/04/08 17:00:09+00,Apr  8 2021  5,1-08,1-08,F,13,BELAIR-EDISON                            ,5902 036,3205 LAKE AVE,94c94488-281f-46e5-8b7f-dd3c9250705b
-8523766.26059739,4767833.00390927,7618,5902,038,USE2019-55512,Y,2019/11/21 15:00:22+00,Nov 21 2019  3,1-08,1-08,F,13,BELAIR-EDISON                            ,5902 038,3209 LAKE AVE,842acbd7-2f40-4afd-afd4-c5659e59babe
-8523735.87687263,4767803.48602151,7619,5902,044,USE2015-00800,Y,2015/06/03 00:00:00+00,Jun  3 2015 12,VAC,SF,F,13,BELAIR-EDISON                            ,5902 044,3221 LAKE AVE,895ac38b-3d5a-461c-bb99-b64d0b4ef3a6
-8523670.66267653,4767740.1017067,7620,5902A,004,USE2018-51549,Y,2019/08/15 08:00:10+00,Aug 15 2019  8,1-11,1-11,F,13,BELAIR-EDISON                            ,5902A004,3307 LAKE AVE,7a29838c-6162-4e93-b731-485b9bda53e9
-8523446.64703178,4768153.3680318,7621,5906,012,USE2017-54210,Y,2018/10/01 14:30:09+00,Oct  1 2018  2,1-08,1-08,H,13,BELAIR-EDISON                            ,5906 012,3123 KENYON AVE,00c234e1-1c42-4b55-8a05-acb3cebad935
-8523406.50781527,4768115.44600041,7622,5906,021,USE2017-51644,Y,2018/12/31 15:00:04+00,Dec 31 2018  3,1-08,1-08,H,13,BELAIR-EDISON                            ,5906 021,3141 KENYON AVE,0a103848-fda9-46ff-8996-da7d13ecd1cd
-8523358.88704189,4768070.08443512,7623,5906,031,USE2019-50441,Y,2019/01/25 16:00:06+00,Jan 25 2019  4,1-08,1-08,H,13,BELAIR-EDISON                            ,5906 031,3219 KENYON AVE,16b40388-0168-41d7-8b47-18c3a5af7d29
-8523312.75011755,4768030.89614653,7624,5906,041,USE2018-51200,Y,2018/03/08 07:00:18+00,Mar  8 2018  7,1-08,1-08,H,13,BELAIR-EDISON                            ,5906 041,3239 KENYON AVE,45c7dabc-dc53-4bd1-b4d9-fdd13cdca837
-8523628.11217838,4768308.6236328,7625,5907,006,USE2021-54698,Y,2021/10/18 15:30:03+00,Oct 18 2021  3,1-08,1-08,H,13,BELAIR-EDISON                            ,5907 006,3711 BELAIR ROAD,85da7155-6220-4dcd-a6b0-8920dbe0e1a8
-8523597.94206873,4768295.93873443,7626,5907,011,USE2018-53310,Y,2018/07/19 14:30:10+00,Jul 19 2018  2,1-08,1-08,H,13,BELAIR-EDISON                            ,5907 011,3003 KENYON AVE,9181fc8d-98e1-4182-ba00-d96d80191550
-8523554.01594354,4768254.54102052,7627,5907,021,USE2015-05161,Y,2016/05/10 00:00:00+00,May 10 2016 12,VAC,SF,H,13,BELAIR-EDISON                            ,5907 021,3023 KENYON AVE,d9d440b5-c35f-4ce3-870b-b6a674bfab10
-8523531.87001365,4768233.67789773,7628,5907,026,USE2016-03517,Y,2016/10/13 10:13:48+00,Oct 13 2016 10,SF,SF,H,13,BELAIR-EDISON                            ,5907 026,3033 KENYON AVE,fa723fee-fc70-4494-9d22-bc1382f49281
-8523541.02231109,4768188.87325426,7629,5907,031,USE2019-50548,Y,2019/03/11 07:30:07+00,Mar 11 2019  7,1-08,1-08,H,13,BELAIR-EDISON                            ,5907 031,3044 CHESTERFIELD AVE,14461554-74b5-4739-adfe-c231b76cfdd2
-8523561.49421775,4768207.68601244,7630,5907,036,USE2015-01200,Y,2015/04/13 00:00:00+00,Apr 13 2015 12,VAC,SF,H,13,BELAIR-EDISON                            ,5907 036,3034 CHESTERFIELD AVE,1b29835e-f462-48bd-a8bc-35065899f269
-8523597.49398372,4768241.60084755,7631,5907,045,USE2015-01457,Y,2015/04/27 00:00:00+00,Apr 27 2015 12,SF,SF,H,13,BELAIR-EDISON                            ,5907 045,3016 CHESTERFIELD AVE,ab4b03e6-1dc2-4524-8953-6b7d76714908
-8523605.6446639,4768249.2786133,7632,5907,047,USE2019-51847,Y,2019/08/08 15:30:12+00,Aug  8 2019  3,1-08,1-08,H,13,BELAIR-EDISON                            ,5907 047,3012 CHESTERFIELD AVE,39cb68fe-6ebf-40ba-9a60-c3252350d3c1
-8523625.84199892,4768268.30159136,7633,5907,052,USE2020-51357,Y,2020/09/23 08:00:02+00,Sep 23 2020  8,1-08,1-08,H,13,BELAIR-EDISON                            ,5907 052,3002 CHESTERFIELD AVE,a8bd257a-f63b-4bd9-bf83-5d0e269e572a
-8523568.86025835,4768371.27974019,7634,5908,006,USE2019-52840,Y,2019/06/24 15:00:10+00,Jun 24 2019  3,1-08,1-08,H,13,BELAIR-EDISON                            ,5908 006,3811 BELAIR ROAD,4eda68e6-e439-4950-ad8f-047a2e27271b
-8523553.74381197,4768387.17549228,7635,5908,010,USE2019-50959,Y,2019/02/27 17:00:03+00,Feb 27 2019  5,1-08,1-08,H,13,BELAIR-EDISON                            ,5908 010,3819 BELAIR ROAD,f44a803b-afe1-4bc9-9b42-541c1c2ded2a
-8523542.68790924,4768399.27830216,7636,5908,013,USE2021-51757,Y,2021/12/30 15:30:04+00,Dec 30 2021  3,1-08,1-08,H,13,BELAIR-EDISON                            ,5908 013,3825 BELAIR ROAD,44602b99-50fd-40d1-908d-cb06a85346c7
-8523492.15309852,4768276.30865354,7637,5908,039,USE2023-53242,Y,2023/06/26 12:30:02+00,Jun 26 2023 12,1-08,1-08,H,13,BELAIR-EDISON                            ,5908 039,3032 KENYON AVE,323a9d5a-2350-4ab2-89e1-96a201392b26
-8523531.59338414,4768313.74230831,7638,5908,048,USE2019-56377,Y,2020/01/03 15:30:11+00,Jan  3 2020  3,1-08,1-08,H,13,BELAIR-EDISON                            ,5908 048,3014 KENYON AVE,c8dc8396-339e-4d71-83f7-44a4dda166ca
-8523325.96247521,4768183.38189109,7639,5909,022,USE2016-04985,Y,2016/11/22 13:33:30+00,Nov 22 2016  1,VAC,SF,H,13,BELAIR-EDISON                            ,5909 022,3201 DUDLEY AVE,80ad3d5d-1cbc-4f60-8903-f6e58ebaed2a
-8523303.54929296,4768162.16197538,7640,5909,027,USE2017-50014,Y,2017/10/24 15:20:20+00,Oct 24 2017  3,SF,SF,H,13,BELAIR-EDISON                            ,5909 027,3211 DUDLEY AVE,04a2c938-d622-47e9-9647-e2da5093c108
-8523401.29334121,4768192.68266843,7641,5909,074,USE2015-00499,Y,2015/04/10 00:00:00+00,Apr 10 2015 12,SF,SF,H,13,BELAIR-EDISON                            ,5909 074,3124 KENYON AVE,396e984a-2106-453c-a5f6-55da9772e590
-8523410.14792948,4768201.12970852,7642,5909,076,USE2017-54722,Y,2018/01/05 15:00:04+00,Jan  5 2018  3,1-08,1-08,H,13,BELAIR-EDISON                            ,5909 076,3120 KENYON AVE,a8aafb82-d4fa-467a-ae63-e8115e8a53b1
-8523712.91594643,4767910.21866776,7643,5910B,002,USE2015-01297,Y,2015/04/08 00:00:00+00,Apr  8 2015 12,VAC,SF,F,13,BELAIR-EDISON                            ,5910B002,3203 BRENDAN AVE,1b2697eb-6328-4f54-ba89-36b58e3f0344
-8523726.87309256,4767868.67297623,7644,5910B,025,USE2019-53179,Y,2019/11/25 15:30:43+00,Nov 25 2019  3,7-03,1-08,F,13,BELAIR-EDISON                            ,5910B025,3208 LAKE AVE,e7e501bb-3baa-4b53-bee2-f5a45f8df0be
-8523789.71804014,4768113.05068419,7645,5911,005,USE2020-52872,Y,2021/06/16 15:00:23+00,Jun 16 2021  3,1-08,1-08,H,13,BELAIR-EDISON                            ,5911 005,3009 KENTUCKY AVE,4be81027-71ad-444a-b59f-056dae0253fc
-8523812.26671392,4768079.26605984,7646,5911,019,USE2018-55093,Y,2019/01/10 14:30:03+00,Jan 10 2019  2,1-08,1-08,H,13,BELAIR-EDISON                            ,5911 019,3010 BRENDAN AVE,16c145bd-8cd4-4c19-a8c4-197a51ca1343
-8523730.66558602,4767999.58584241,7647,5911A,020,USE2021-55923,Y,2022/04/28 07:30:21+00,Apr 28 2022  7,1-08,1-08,H,13,BELAIR-EDISON                            ,5911A020,3112 BRENDAN AVE,b5ff60c7-2600-4d24-93f4-5a9bc389ca9d
-8523725.35076313,4767994.38582133,7648,5911A,021,USE2016-01554,Y,2016/08/24 00:00:00+00,Aug 24 2016 12,SF,SF,H,13,BELAIR-EDISON                            ,5911A021,3114 BRENDAN AVE,dfac6b20-20c9-4008-81ff-2858a95b14b8
-8523647.97104129,4767973.9259682,7649,5911B,002,USE2021-52179,Y,2021/06/30 09:00:05+00,Jun 30 2021  9,1-08,1-08,H,13,BELAIR-EDISON                            ,5911B002,3203 KENTUCKY AVE,7c78fbed-5fc0-45e2-aad1-caa09eb1e044
-8523714.07588512,4768157.58557345,7650,5912,008,USE2016-00249,Y,2016/12/12 00:00:00+00,Dec 12 2016 12,SF,SF,H,13,BELAIR-EDISON                            ,5912 008,3003 PELHAM AVE,dac4343a-8354-4d8e-ab24-adae227c4bb7
-8523736.75236155,4768128.49990902,7651,5912,017,USE2018-55930,Y,2019/01/08 15:00:09+00,Jan  8 2019  3,1-08,1-08,H,13,BELAIR-EDISON                            ,5912 017,3016 KENTUCKY AVE,8690c39f-05f4-41e4-a8b9-0575b5668a5c
-8523655.24749834,4768105.4091516,7652,5912A,017,USE2021-53095,Y,2022/01/14 15:00:04+00,Jan 14 2022  3,1-05,1-05,H,13,BELAIR-EDISON                            ,5912A017,3107 PELHAM AVE,6d6f94fe-204a-40b4-b21e-0276ea8a765b
-8523574.27903264,4768022.1961502,7653,5912B,005,USE2020-53703,Y,2020/12/24 07:00:04+00,Dec 24 2020  7,1-08,1-08,H,13,BELAIR-EDISON                            ,5912B005,3209 PELHAM AVE,c1b91096-041a-4af1-bd9b-76490c5fbaf9
-8523556.16069886,4768004.28203638,7654,5912B,009,USE2021-50288,Y,2021/01/29 11:30:01+00,Jan 29 2021 11,1-08,1-08,H,13,BELAIR-EDISON                            ,5912B009,3217 PELHAM AVE,749085e7-40ed-4508-85bf-7ceb5a82628e
-8523566.30397554,4767964.69825124,7655,5912B,036,USE2019-52149,Y,2019/05/01 14:31:06+00,May  1 2019  2,1-08,1-08,H,13,BELAIR-EDISON                            ,5912B036,3220 KENTUCKY AVE,ed265d2f-f281-41ea-bf4d-5369ac156106
-8523535.91466338,4767934.92517786,7656,5912B,042,USE2016-00880,Y,2016/03/14 00:00:00+00,Mar 14 2016 12,VAC,SF,H,13,BELAIR-EDISON                            ,5912B042,3232 KENTUCKY AVE,64da0b5d-a0b1-449e-9da3-daa87df450b7
-8523580.20307712,4768146.97701891,7657,5913,031,USE2020-52978,Y,2020/07/23 08:00:21+00,Jul 23 2020  8,1-08,1-08,H,13,BELAIR-EDISON                            ,5913 031,3045 CHESTERFIELD AVE,932e2427-adf1-4999-90c6-c950785a3079
-8523637.8607045,4768152.45233124,7658,5913,038,USE2022-55303,Y,2022/08/30 14:30:02+00,Aug 30 2022  2,1-08,1-08,H,13,BELAIR-EDISON                            ,5913 038,3102 PELHAM AVE,9a2715e1-a804-4200-86b5-85ef83da9859
-8523549.27905658,4768114.69031707,7659,5915,004,USE2022-53870,Y,2022/07/25 14:30:04+00,Jul 25 2022  2,1-08,1-08,H,13,BELAIR-EDISON                            ,5915 004,3107 CHESTERFIELD AVE,cd109126-0982-4ee7-aa84-2b300aba3f02
-8523544.80368743,4768110.47288707,7660,5915,005,USE2022-57200,Y,2022/12/16 17:00:02+00,Dec 16 2022  5,1-08,1-08,H,13,BELAIR-EDISON                            ,5915 005,3109 CHESTERFIELD AVE,6f6f32ca-f3dc-4142-a483-4647111e6c6f
-8523173.8135157,4768122.840716,7661,5916,001,USE2021-54777,Y,2022/02/01 07:30:02+00,Feb  1 2022  7,1-08,1-08,H,13,BELAIR-EDISON                            ,5916 001,3232 DUDLEY AVE,222ac6cc-a842-4fc6-bd1a-f9787bda07b8
-8523250.31950851,4768191.99511521,7662,5916,013,USE2020-50093,Y,2020/01/13 10:30:39+00,Jan 13 2020 10,1-08,1-08,H,13,BELAIR-EDISON                            ,5916 013,3208 DUDLEY AVE,c0057e8c-e918-4952-8895-1b3a7ab52b29
-8523179.15081589,4768264.4991967,7663,5917,004,USE2022-57357,Y,2022/12/23 14:30:02+00,Dec 23 2022  2,1-08,1-08,H,13,BELAIR-EDISON                            ,5917 004,3207 SHANNON DR,15907029-d80c-470a-ac9a-64121ae95035
-8523048.34355222,4768203.34326739,7664,5917,025,USE2019-55198,Y,2019/11/21 14:30:24+00,Nov 21 2019  2,1-08,1-08,H,13,BELAIR-EDISON                            ,5917 025,3249 SHANNON DR,fc4a306e-4632-4aab-ac0e-045479e7d367
-8522980.61113936,4768068.84378694,7665,5918,018,USE2015-03075,Y,2015/09/18 00:00:00+00,Sep 18 2015 12,VAC,SF,F,13,BELAIR-EDISON                            ,5918 018,3402 RAMONA AVE,21862e0e-1099-4d73-8bbe-7449d5c4459c
-8522975.57987359,4768064.08332909,7666,5918,019,USE2017-00511,Y,2018/03/14 09:12:40+00,Mar 14 2018  9,VAC,SF,F,13,BELAIR-EDISON                            ,5918 019,3404 RAMONA AVE,b18d3386-2036-4c31-a35c-ebd60e6d0fa7
-8522960.22951139,4768049.54679689,7667,5918,022,USE2018-50036,Y,2018/01/22 15:44:07+00,Jan 22 2018  3,1-08,1-08,F,13,BELAIR-EDISON                            ,5918 022,3410 RAMONA AVE,f7e79ea4-4041-4c65-9b6f-c5e4a375f229
-8523008.06470973,4768018.80932726,7668,5919,024,USE2019-50768,Y,2019/03/15 17:00:04+00,Mar 15 2019  5,1-08,1-08,F,13,BELAIR-EDISON                            ,5919 024,3407 RAMONA AVE,902a3ff3-3ba9-41e5-904d-eed024c4fe3c
-8523114.19312465,4768062.15359179,7669,5919,049,USE2020-50881,Y,2021/03/02 15:00:05+00,Mar  2 2021  3,1-08,1-08,F,13,BELAIR-EDISON                            ,5919 049,3318 DUDLEY AVE,7a8e6d92-a803-4828-bd52-021653069510
-8523100.85981544,4768049.55463327,7670,5919,052,USE2016-02009,Y,2016/05/12 00:00:00+00,May 12 2016 12,VAC,SF,F,13,BELAIR-EDISON                            ,5919 052,3324 DUDLEY AVE,8b9fcddf-9045-4f59-adea-37888404bb1c
-8523042.8993162,4767914.92189838,7671,5920,082,USE2022-54577,Y,2022/07/13 07:00:05+00,Jul 13 2022  7,1-08,1-08,F,13,BELAIR-EDISON                            ,5920 082,3427 DUDLEY AVE,626ad56e-e985-4017-9d12-566dc60019ff
-8523007.85637562,4767881.15488124,7672,5920,090,USE2020-52689,Y,2020/07/22 11:00:11+00,Jul 22 2020 11,1-08,1-08,F,13,BELAIR-EDISON                            ,5920 090,3443 DUDLEY AVE,0d22405c-3102-40d9-900f-2adb228e60d3
-8523269.68736943,4767985.68317169,7673,5921,006,USE2016-04986,Y,2017/01/12 12:44:14+00,Jan 12 2017 12,SF,SF,H,13,BELAIR-EDISON                            ,5921 006,3311 KENYON AVE,cc92a326-a794-45b1-a0bd-99e33efa9e41
-8523251.51621081,4767968.44505661,7674,5921,010,USE2017-51604,Y,2017/07/18 14:00:02+00,Jul 18 2017  2,1-08,1-08,H,13,BELAIR-EDISON                            ,5921 010,3319 KENYON AVE,acb0dbb3-295a-4dfe-88f5-e2cb8a8701b9
-8523183.55002145,4767903.95399832,7675,5921,024,USE2016-04779,Y,2016/12/23 10:39:45+00,Dec 23 2016 10,VAC,SF,H,13,BELAIR-EDISON                            ,5921 024,3405 KENYON AVE,ecc99b5c-f6b6-4a9b-9a80-28a5690c516e
-8523139.23661181,4767861.9055912,7676,5921,034,USE2015-00630,Y,2015/07/31 00:00:00+00,Jul 31 2015 12,VAC,SF,H,13,BELAIR-EDISON                            ,5921 034,3425 KENYON AVE,ebb6ece7-7587-4c88-9b86-c87db32f4b2f
-8523099.1409147,4767824.27187917,7677,5921,043,USE2017-53192,Y,2017/10/11 14:30:02+00,Oct 11 2017  2,1-08,1-08,H,13,BELAIR-EDISON                            ,5921 043,3443 KENYON AVE,2f2b3721-1ea1-4e5b-b9f8-7358f4e85a7c
-8523506.46518878,4767838.47041843,7678,5923,005,USE2018-52492,Y,2018/05/10 15:00:05+00,May 10 2018  3,1-08,1-08,H,13,BELAIR-EDISON                            ,5923 005,3309 KENTUCKY AVE,a7014538-8bb2-4af1-b721-612bf7894c85
-8523502.598811,4767778.98177081,7679,5923,037,USE2018-52636,Y,2018/07/24 14:30:01+00,Jul 24 2018  2,1-08,1-08,H,13,BELAIR-EDISON                            ,5923 037,3324 BRENDAN AVE,626b8118-d71b-4018-8970-1f100bcc69a8
-8523589.95659163,4767791.45934464,7680,5924,004,USE2020-53649,Y,2020/09/16 12:00:08+00,Sep 16 2020 12,7-03,1-08,F,13,BELAIR-EDISON                            ,5924 004,3307 BRENDAN AVE,c98eacd9-385d-4038-8860-45343215f8b9
-8523001.05507319,4768494.48131283,7681,5927,050,USE2016-00578,Y,2016/04/21 00:00:00+00,Apr 21 2016 12,SF,SF,F,2,BELAIR-EDISON                            ,5927 050,4322 PARKSIDE DR,1e227cb6-0a67-4c1e-a7ab-5cd95c22356e
-8523162.28429792,4768774.91165592,7682,5928,005,USE2015-00245,Y,2015/02/13 00:00:00+00,Feb 13 2015 12,VAC,SF,F,2,BELAIR-EDISON                            ,5928 005,4208 SHAMROCK AVE,1e0531ce-f8e9-4a15-91d7-cb3919bf7840
-8523150.10760864,4768824.485011,7683,5928,029,USE2019-52487,Y,2019/10/17 15:30:10+00,Oct 17 2019  3,1-08,1-08,F,2,BELAIR-EDISON                            ,5928 029,4203 SHELDON AVE,237da087-b3fa-444b-97cd-c9b9f1a849a2
-8523141.08324485,4768815.94114312,7684,5928,031,USE2019-51659,Y,2019/05/07 15:00:26+00,May  7 2019  3,1-08,1-08,F,2,BELAIR-EDISON                            ,5928 031,4207 SHELDON AVE,efa8428a-72e7-45f9-bce7-006082a3fe08
-8523109.63672371,4768786.1522704,7685,5928,038,USE2016-02921,Y,2016/10/26 12:38:53+00,Oct 26 2016 12,SF,SF,F,2,BELAIR-EDISON                            ,5928 038,4221 SHELDON AVE,fde079fc-0a41-4a83-8842-c7176c5c7300
-8523073.53632403,4768751.61328377,7686,5928,046,USE2020-52989,Y,2021/03/31 15:30:02+00,Mar 31 2021  3,7-03,1-08,F,2,BELAIR-EDISON                            ,5928 046,4237 SHELDON AVE,5c5b65e8-b203-47db-a5af-97d9063b837d
-8523064.13244064,4768742.81338748,7687,5928,047,USE2022-53977,Y,2022/08/09 14:30:04+00,Aug  9 2022  2,1-08,1-08,F,2,BELAIR-EDISON                            ,5928 047,4239 SHELDON AVE,03d49a3b-1be4-47ea-a8c0-459ef9095af4
-8523041.58153548,4768721.19662394,7688,5928,052,USE2016-01864,Y,2016/06/20 00:00:00+00,Jun 20 2016 12,SF,SF,F,2,BELAIR-EDISON                            ,5928 052,4249 SHELDON AVE,5c92d14d-f068-43e0-898d-1ab783ff8dfb
-8523037.2337015,4768717.02586923,7689,5928,053,USE2017-52804,Y,2017/09/15 14:00:01+00,Sep 15 2017  2,1-08,1-08,F,2,BELAIR-EDISON                            ,5928 053,4251 SHELDON AVE,175fca31-87b9-43dc-8aad-eb38231e0651
-8523028.43135645,4768708.58546014,7690,5928,055,USE2019-54155,Y,2019/08/26 08:30:09+00,Aug 26 2019  8,1-08,1-08,F,2,BELAIR-EDISON                            ,5928 055,4255 SHELDON AVE,126abd50-1846-4ec8-97b8-95c4eb9e0179
-8522980.2411913,4768662.37523335,7691,5929,001,USE2017-01025,Y,2017/03/31 10:49:53+00,Mar 31 2017 10,SF,SF,F,2,BELAIR-EDISON                            ,5929 001,4301 SHELDON AVE,1a985603-ef22-4da7-aff2-249815166520
-8522870.12329316,4768557.06964785,7692,5929,020,USE2018-54929,Y,2018/10/05 16:00:05+00,Oct  5 2018  4,1-08,1-08,F,2,BELAIR-EDISON                            ,5929 020,4339 SHELDON AVE,76f420c8-1ce8-4f1b-a0df-2b31a8697fa4
-8523010.77967408,4768630.28142666,7693,5929,041,USE2021-52024,Y,2021/05/11 14:30:02+00,May 11 2021  2,1-08,1-08,F,2,BELAIR-EDISON                            ,5929 041,4300 SHAMROCK AVE,00fb9371-bd59-4c3e-994d-cea0a0e4df5c
-8522906.5681826,4768530.5807422,7694,5929,059,USE2021-52930,Y,2021/09/08 11:00:05+00,Sep  8 2021 11,1-08,1-08,F,2,BELAIR-EDISON                            ,5929 059,4336 SHAMROCK AVE,60669be5-38fa-4e3c-b6ac-8416605cdada
-8522889.00595558,4768513.73714678,7695,5929,061,USE2019-50722,Y,2019/02/11 15:30:05+00,Feb 11 2019  3,1-08,1-08,F,2,BELAIR-EDISON                            ,5929 061,4340 SHAMROCK AVE,06c5164f-3315-4ea5-aa36-7bee81fe051f
-8522952.14460313,4768769.84591331,7696,5930,006,USE2021-50628,Y,2021/02/23 14:30:02+00,Feb 23 2021  2,1-07,1-08,F,2,BELAIR-EDISON                            ,5930 006,4251 NICHOLAS AVE,dfb3290b-9943-46b6-99a6-d4968934ca50
-8523039.36726238,4768858.50314934,7697,5930,027,USE2016-00775,Y,2016/05/10 00:00:00+00,May 10 2016 12,VAC,SF,F,2,BELAIR-EDISON                            ,5930 027,4209 NICHOLAS AVE,7049e8ae-2be3-4644-b40c-69d715b7de41
-8523118.01997836,4768870.4828142,7698,5930,038,USE2021-54399,Y,2021/10/14 15:00:05+00,Oct 14 2021  3,1-05,1-05,F,2,BELAIR-EDISON                            ,5930 038,4200 SHELDON AVE,69c93518-d52b-4d05-8a6a-971936f6c7a8
-8523067.90767396,4768821.19852156,7699,5930,049,USE2021-52263,Y,2021/05/21 11:00:03+00,May 21 2021 11,1-08,1-08,F,2,BELAIR-EDISON                            ,5930 049,4222 SHELDON AVE,2c855518-3016-4598-9c03-08d98f991efa
-8523050.29862533,4768803.77727338,7700,5930,053,USE2020-51638,Y,2020/04/29 14:30:07+00,Apr 29 2020  2,1-08,1-08,F,2,BELAIR-EDISON                            ,5930 053,4230 SHELDON AVE,9f38a308-4b99-448b-ba81-d8eafb0e3209
-8523000.07968113,4768754.41298789,7701,5930,062,USE2022-53526,Y,2022/05/20 14:00:03+00,May 20 2022  2,1-08,1-08,F,2,BELAIR-EDISON                            ,5930 062,4248 SHELDON AVE,50de302f-eafc-443b-854e-7b17026eea29
-8522892.11122165,4768649.92019265,7702,5931,010,USE2015-04746,Y,2016/02/12 00:00:00+00,Feb 12 2016 12,VAC,SF,F,2,BELAIR-EDISON                            ,5931 010,4318 SHELDON AVE,a64e7e9c-8f39-4fd6-adcf-0c08c3a5cecc
-8522886.08484013,4768644.47927921,7703,5931,011,USE2017-51272,Y,2017/06/30 14:30:00+00,Jun 30 2017  2,1-08,1-08,F,2,BELAIR-EDISON                            ,5931 011,4320 SHELDON AVE,32134775-be95-4724-b420-65bb988ee01c
-8522780.08174516,4768543.98001574,7704,5931,027,USE2019-50420,Y,2019/05/03 15:00:09+00,May  3 2019  3,1-08,1-08,F,2,BELAIR-EDISON                            ,5931 027,4352 SHELDON AVE,01850278-460a-4151-8004-4ec2adb51a38
-8522733.16221348,4768499.13873487,7705,5931,035,USE2016-03496,Y,2016/09/16 14:19:58+00,Sep 16 2016  2,VAC,SF,F,2,BELAIR-EDISON                            ,5931 035,4368 SHELDON AVE,d421e259-a6fe-4059-84c3-9de5a28f0d0e
-8522915.09498741,4768732.86420252,7706,5931,038,USE2015-04575,Y,2015/10/26 00:00:00+00,Oct 26 2015 12,SF,SF,F,2,BELAIR-EDISON                            ,5931 038,4301 NICHOLAS AVE,5c3b114f-a6f8-4dc4-96b2-b5bf9d2eab12
-8522710.96466962,4768534.33424383,7707,5931,072,USE2016-05726,Y,2017/02/03 12:19:12+00,Feb  3 2017 12,SF,SF,F,2,BELAIR-EDISON                            ,5931 072,4387 NICHOLAS AVE,f7164ebf-2a60-438f-96b0-67adb11fc51b
-8522726.22770044,4768622.11013124,7708,5933,022,USE2019-50765,Y,2019/02/27 16:30:02+00,Feb 27 2019  4,1-08,1-08,F,2,BELAIR-EDISON                            ,5933 022,4362 NICHOLAS AVE,15da0394-90b0-462d-bbdb-f285e0f4704e
-8522764.09116843,4768712.89960178,7709,5933,044,USE2019-53049,Y,2019/10/21 15:00:15+00,Oct 21 2019  3,1-08,1-08,F,2,BELAIR-EDISON                            ,5933 044,4331 SEIDEL AVE,4ea718b1-b81c-4dd8-9eac-6f24e0d2e3f3
-8522834.60610701,4768791.76715224,7710,5933,067,USE2017-52745,Y,2017/09/15 14:00:00+00,Sep 15 2017  2,1-08,1-08,F,2,BELAIR-EDISON                            ,5933 067,4407 KAVON AVE,47b6ce0d-44f3-4172-95f7-7827f89dd4c5
-8522832.48098326,4768713.40915293,7711,5933,075,USE2017-50571,Y,2017/11/13 15:00:01+00,Nov 13 2017  3,SF,SF,F,2,BELAIR-EDISON                            ,5933 075,4400 FINDLAY ROAD,d1b0b5a5-985e-4960-8950-01e51de25c3b
-8522740.53486737,4768860.77754582,7712,5934,027,USE2018-50084,Y,2018/02/13 15:00:01+00,Feb 13 2018  3,1-08,1-08,F,2,FRANKFORD                                ,5934 027,4306 SEIDEL AVE,de08a8a0-62b4-4be0-929e-5cf7468f54f8
